Fecha,Coord
2019-02-02,-89.6149343 20.927808 -1
2019-02-02,-89.6149343 20.927808 -1
2019-02-02,-89.6149355 20.9278069 -1
2019-02-02,-89.6149355 20.9278069 -1
2019-02-02,-89.6149373 20.9278102999999 -1
2019-02-02,-89.6149373 20.9278102999999 -1
2019-02-02,-89.6149373 20.9278102999999 -1
2019-02-02,-89.6149370999999 20.9278075999999 -1
2019-02-02,-89.6149370999999 20.9278075999999 -1
2019-02-02,-89.6149370999999 20.9278075999999 -1
2019-02-02,-89.6149243999999 20.927788 -1
2019-02-02,-89.6149243999999 20.927788 -1
2019-02-02,-89.6149243999999 20.927788 -1
2019-02-02,-89.6149382999999 20.9278077 -1
2019-02-02,-89.6149382999999 20.9278077 -1
2019-02-02,-89.6149306 20.9277987999999 -1
2019-02-02,-89.6149306 20.9277987999999 -1
2019-02-02,-89.6149389999999 20.9278104 -1
2019-02-02,-89.6149389999999 20.9278104 -1
2019-02-02,-89.6149389999999 20.9278104 -1
2019-02-02,-89.6149243999999 20.927788 -1
2019-02-02,-89.6149243999999 20.927788 -1
2019-02-02,-89.6149243999999 20.927788 -1
2019-02-02,-89.6149243999999 20.927788 -1
2019-02-02,-89.6149306 20.9277971 -1
2019-02-02,-89.6149306 20.9277971 -1
2019-02-02,-89.616609 20.9276740999999 0
2019-02-02,-89.6174521 20.9276429 0
2019-02-02,-89.617674 20.9276123999999 0
2019-02-02,-89.6185508 20.9274813999999 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185498999999 20.9274928 0
2019-02-02,-89.6185538 20.9274919 0
2019-02-02,-89.6185538 20.9274919 0
2019-02-02,-89.6213662 20.9278616999999 0
2019-02-02,-89.6133007999999 20.9277716999999 0
2019-02-02,-89.607411 20.9231792 0
2019-02-02,-89.6064426 20.9228187 0
2019-02-02,-89.5974689 20.9281881 0
2019-02-02,-89.5942998 20.9305259 0
2019-02-02,-89.5941252 20.9306613999999 0
2019-02-02,-89.5877221 20.9350491999999 0
2019-02-02,-89.5669748 20.9576705 0
2019-02-02,-89.5645388 20.9797165 0
2019-02-03,-89.5605448 21.0036533 0
2019-02-03,-89.570362 21.0262092 0
2019-02-03,-89.5828619999999 21.0320462999999 0
2019-02-03,-89.6024080999999 21.0380307999999 0
2019-02-03,-89.6036752 21.0386942 -3
2019-02-03,-89.6043414 21.0387783999999 -4
2019-02-03,-89.6043945 21.0387245 -4
2019-02-03,-89.6045134 21.038594 -4
2019-02-03,-89.6042411999999 21.0387339999999 -4
2019-02-03,-89.6043577 21.0385284999999 -4
2019-02-03,-89.6043514 21.0387980999999 -4
2019-02-03,-89.6043347999999 21.0389883999999 -4
2019-02-03,-89.6041386 21.0389093 -4
2019-02-03,-89.604205 21.0388807 -4
2019-02-03,-89.6040936 21.0387496 -4
2019-02-03,-89.6041073 21.0388257 -4
2019-02-03,-89.6042263 21.0388466 -4
2019-02-03,-89.6045767 21.0386409 -4
2019-02-03,-89.6041381 21.0390153 -4
2019-02-03,-89.6040570999999 21.0388473999999 -4
2019-02-03,-89.6041394 21.0387001 -4
2019-02-03,-89.6041901 21.0387339999999 -4
2019-02-03,-89.6037202 21.0383388 -4
2019-02-03,-89.6035826999999 21.0382979 0
2019-02-03,-89.6035273999999 21.0375189 -4
2019-02-03,-89.6041738999999 21.0296845 0
2019-02-03,-89.6048581 21.0276171 0
2019-02-03,-89.6048469 21.0273714 0
2019-02-03,-89.6049524 21.0269259 0
2019-02-03,-89.6102768 21.0222029 0
2019-02-03,-89.6103017 21.0222685 0
2019-02-03,-89.6104356 21.0223417 5
2019-02-03,-89.6104742 21.0223793 2
2019-02-03,-89.6104872 21.02235 1
2019-02-03,-89.6104788 21.0223476 1
2019-02-03,-89.6104785 21.0223481 0
2019-02-03,-89.6104728 21.0223659 0
2019-02-03,-89.6104833 21.0223655 3
2019-02-03,-89.6106425 21.0226331999999 -1
2019-02-03,-89.6109176 21.0230265 -6
2019-02-03,-89.6099411 21.0234278999999 -16
2019-02-03,-89.6091211999999 21.0234408 -18
2019-02-03,-89.6091313 21.0233891 -18
2019-02-03,-89.6085889 21.0229551 -18
2019-02-03,-89.6080059 21.0228181 -22
2019-02-03,-89.6071015 21.0225994 -23
2019-02-03,-89.6061737 21.0224492999999 -27
2019-02-03,-89.6061589999999 21.0224513999999 -28
2019-02-03,-89.6061253 21.0224421 -22
2019-02-03,-89.6061285 21.0224540999999 -22
2019-02-03,-89.606128 21.0224548 -22
2019-02-03,-89.6061275 21.0224546999999 -22
2019-02-03,-89.6061275 21.0224546999999 -22
2019-02-03,-89.6056634 21.0222786999999 -20
2019-02-03,-89.6038477 21.0219056 -21
2019-02-03,-89.6024825 21.0215687 -21
2019-02-03,-89.6021014 21.0214846 -17
2019-02-03,-89.6020724999999 21.0214811 -17
2019-02-03,-89.6020442 21.0214742999999 -17
2019-02-03,-89.6009609 21.0211704 -18
2019-02-03,-89.6003558 21.0210142999999 -18
2019-02-03,-89.6003427 21.0209937 -18
2019-02-03,-89.6001728 21.0209554 -19
2019-02-03,-89.6001529 21.0209515 -19
2019-02-03,-89.5989381999999 21.020625 -20
2019-02-03,-89.5978939 21.0201919 -15
2019-02-03,-89.5974306 21.0199598 -18
2019-02-03,-89.596363 21.0195895 -18
2019-02-03,-89.5962905999999 21.0195613 -17
2019-02-03,-89.5955305 21.0192017999999 -19
2019-02-03,-89.5946871 21.0187857 -17
2019-02-03,-89.5938786 21.0184335 -15
2019-02-03,-89.5929295999999 21.017986 -17
2019-02-03,-89.5928704999999 21.0179574999999 -17
2019-02-03,-89.5923327 21.0177279999999 -22
2019-02-03,-89.5916661 21.0174 -20
2019-02-03,-89.5900791999999 21.0166206 -17
2019-02-03,-89.5885924999999 21.0157593 -15
2019-02-03,-89.5884906 21.015703 -16
2019-02-03,-89.5869013 21.0148016 -13
2019-02-03,-89.5859675999999 21.0142208999999 -21
2019-02-03,-89.5851914 21.0137738 -18
2019-02-03,-89.5841884 21.0134054 -20
2019-02-03,-89.5841164 21.0133798 -20
2019-02-03,-89.5838208999999 21.0132984999999 -21
2019-02-03,-89.5837353 21.0132601999999 -17
2019-02-03,-89.5836989 21.0132279999999 -11
2019-02-03,-89.5827924 21.0129427999999 -9
2019-02-03,-89.5827393 21.0128795 -9
2019-02-03,-89.581458 21.0123863 -14
2019-02-03,-89.5801215 21.0116411 -12
2019-02-03,-89.5788314 21.0107693 -12
2019-02-03,-89.5777602 21.010047 -13
2019-02-03,-89.5777256 21.0100203 -14
2019-02-03,-89.5770029 21.0095791999999 -9
2019-02-03,-89.5769742999999 21.0095608 -7
2019-02-03,-89.5769744 21.0095387 -7
2019-02-03,-89.5769732 21.009535 -6
2019-02-03,-89.5769732 21.009535 -6
2019-02-03,-89.5769736 21.0095343 -6
2019-02-03,-89.5768413999999 21.0094622 -3
2019-02-03,-89.5759484 21.0096083999999 -9
2019-02-03,-89.5744699999999 21.0107949 -13
2019-02-03,-89.5743557 21.0108824 -14
2019-02-03,-89.5730115 21.0119965 -14
2019-02-03,-89.572751 21.0121571 -14
2019-02-03,-89.5727218 21.0121574 -14
2019-02-03,-89.5726938999999 21.0121535 -13
2019-02-03,-89.5726121 21.0120871 -10
2019-02-03,-89.5726146 21.0120883 -10
2019-02-03,-89.5726147 21.0120888 -10
2019-02-03,-89.5726138 21.0120884 -9
2019-02-03,-89.5726129 21.0120877 -9
2019-02-03,-89.5726123 21.0120869999999 -9
2019-02-03,-89.5726115 21.0120865 -9
2019-02-03,-89.5727289 21.0121157 0
2019-02-03,-89.5726135 21.0120908 -8
2019-02-03,-89.5726202 21.012114 -10
2019-02-03,-89.572616 21.0122575 -4
2019-02-03,-89.5726191 21.0122601 -3
2019-02-03,-89.572616 21.0122575 -4
2019-02-03,-89.5693223999999 21.0181556 0
2019-02-03,-89.5622909 21.0080375 0
2019-02-03,-89.5620704999999 20.9890532 0
2019-02-03,-89.5664474 20.9611766 0
2019-02-03,-89.5664474 20.9611766 0
2019-02-03,-89.5976645 20.9287289 0
2019-02-03,-89.5976645 20.9287289 0
2019-02-03,-89.617943 20.9207578 0
2019-02-03,-89.6179171 20.9207148 0
2019-02-03,-89.618027 20.9205051 8
2019-02-03,-89.6180552 20.9205276 8
2019-02-03,-89.6180555 20.9205279 8
2019-02-03,-89.6180562999999 20.9205263 8
2019-02-03,-89.6180926999999 20.9205114 4
2019-02-03,-89.618102 20.9205088999999 4
2019-02-03,-89.6181022999999 20.9205088999999 4
2019-02-03,-89.6181024999999 20.9205088 3
2019-02-03,-89.6181026 20.9205087 3
2019-02-03,-89.6181028 20.9205087 3
2019-02-03,-89.6181028 20.9205087 3
2019-02-03,-89.6181221 20.9205413999999 0
2019-02-03,-89.618042 20.920502 0
2019-02-03,-89.618042 20.920502 0
2019-02-03,-89.618042 20.920502 0
2019-02-03,-89.618042 20.920502 0
2019-02-03,-89.618042 20.920502 0
2019-02-03,-89.618042 20.920502 0
2019-02-03,-89.618042 20.920502 0
2019-02-03,-89.618042 20.920502 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181181 20.9205416 0
2019-02-03,-89.6181981 20.9205455 1
2019-02-03,-89.6181976 20.9205444 1
2019-02-03,-89.6181976 20.9205444 1
2019-02-03,-89.6181976 20.9205444 1
2019-02-03,-89.6181976 20.9205444 1
2019-02-03,-89.6181976 20.9205444 1
2019-02-03,-89.6181976 20.9205444 1
2019-02-03,-89.6181976 20.9205444 1
2019-02-03,-89.6181976 20.9205444 1
2019-02-03,-89.6181976 20.9205444 1
2019-02-03,-89.6181976 20.9205444 1
2019-02-03,-89.6181976 20.9205444 1
2019-02-03,-89.6181975 20.9205444 0
2019-02-03,-89.6181975 20.9205444 0
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181976 20.9205442 1
2019-02-03,-89.6181837 20.92053 0
2019-02-03,-89.6181837 20.92053 0
2019-02-03,-89.6181625999999 20.9205659999999 0
2019-02-03,-89.6172137 20.9194197 0
2019-02-03,-89.6162174999999 20.9188784999999 -5
2019-02-03,-89.6149911 20.9178136 -12
2019-02-03,-89.6149401 20.9178554 -12
2019-02-03,-89.6138675999999 20.9187215999999 -18
2019-02-03,-89.6127303 20.9196269 -19
2019-02-03,-89.6123605 20.9198216 -19
2019-02-03,-89.6121715 20.9197088 -17
2019-02-03,-89.6121433 20.9197305999999 -19
2019-02-03,-89.6113178 20.9203935 -20
2019-02-03,-89.6105336999999 20.9209122 -16
2019-02-03,-89.6104558999999 20.9208465999999 -15
2019-02-03,-89.6036400999999 20.9241697 0
2019-02-03,-89.5867487 20.9364952 0
2019-02-03,-89.5698891999999 20.9502635 0
2019-02-03,-89.5655103 20.9700077 0
2019-02-03,-89.5620366 20.9915924 0
2019-02-03,-89.5639709 21.0129612 0
2019-02-03,-89.5761844 21.0296593 0
2019-02-03,-89.5746674 21.0281871999999 0
2019-02-03,-89.5793645 21.0312049 4
2019-02-03,-89.5917166999999 21.0361901 0
2019-02-03,-89.5917166999999 21.0361901 0
2019-02-03,-89.6012856 21.0309322 0
2019-02-03,-89.6046132 21.0279751 0
2019-02-03,-89.6084671999999 21.0225571999999 0
2019-02-03,-89.6103018 21.0208206999999 0
2019-02-03,-89.6103018 21.0208206999999 0
2019-02-03,-89.6102540999999 21.0222043 0
2019-02-03,-89.6102623 21.02216 0
2019-02-03,-89.6102538 21.0222156 0
2019-02-03,-89.6102538 21.0222156 0
2019-02-03,-89.6104624 21.0224379 -7
2019-02-03,-89.6104624 21.0224379 -7
2019-02-03,-89.6104624 21.0224379 -7
2019-02-03,-89.6104624 21.0224379 -7
2019-02-03,-89.6102899999999 21.0222178999999 0
2019-02-03,-89.6103538999999 21.0222998 0
2019-02-03,-89.6105719999999 21.0223876 -11
2019-02-03,-89.6102471999999 21.0228097 0
2019-02-03,-89.6070404 21.0208433 -3
2019-02-03,-89.6087924 21.0117063999999 0
2019-02-03,-89.6109889999999 21.0002638 0
2019-02-03,-89.6112315 20.9992372 0
2019-02-03,-89.6115744 20.9981695 0
2019-02-03,-89.6112491 20.9916988 0
2019-02-03,-89.6111150999999 20.9897411 0
2019-02-03,-89.6114681999999 20.9869646999999 0
2019-02-03,-89.6141669 20.9767688 0
2019-02-03,-89.6163512 20.9676860999999 0
2019-02-03,-89.6169774 20.964194 0
2019-02-03,-89.6182504 20.9595892 0
2019-02-03,-89.6208128999999 20.9447698 0
2019-02-03,-89.6199798 20.9339558999999 0
2019-02-03,-89.6170167 20.9278023999999 0
2019-02-03,-89.614785 20.9277011 0
2019-02-03,-89.6148135999999 20.9277858 0
2019-02-03,-89.6149085 20.9277902999999 -1
2019-02-03,-89.6149322999999 20.9277846 -1
2019-02-03,-89.6149327999999 20.9277965 -1
2019-02-03,-89.6149313 20.9277943 -1
2019-02-03,-89.6149313 20.9277943 -1
2019-02-03,-89.6149313 20.9277943 -1
2019-02-03,-89.6149313 20.9277943 -1
2019-02-03,-89.6149313 20.9277943 -1
2019-02-03,-89.6149313 20.9277943 -1
2019-02-03,-89.6149363 20.9277974 -1
2019-02-03,-89.6149363 20.9277974 -1
2019-02-03,-89.6149363 20.9277974 -1
2019-02-03,-89.6149295 20.9277983 -1
2019-02-03,-89.6149295 20.9277983 -1
2019-02-03,-89.6149295 20.9277983 -1
2019-02-03,-89.6149295 20.9277983 -1
2019-02-03,-89.6149243 20.9277975 -1
2019-02-03,-89.6149243 20.9277975 -1
2019-02-03,-89.6149243 20.9277975 -1
2019-02-03,-89.6149348 20.9278002 -1
2019-02-03,-89.6149348 20.9278002 -1
2019-02-03,-89.6149348 20.9278002 -1
2019-02-03,-89.6149233 20.9277917999999 -1
2019-02-03,-89.6149216 20.9277932999999 -1
2019-02-03,-89.6149354 20.9278113 -1
2019-02-03,-89.6149192 20.9277962 -1
2019-02-03,-89.6149246999999 20.9277816 -1
2019-02-03,-89.6149246999999 20.9277816 -1
2019-02-03,-89.6149246999999 20.9277816 -1
2019-02-03,-89.6149331 20.9277981999999 -1
2019-02-03,-89.6149331 20.9277981999999 -1
2019-02-03,-89.6149331 20.9277981999999 -1
2019-02-03,-89.6149324 20.9277955 -1
2019-02-03,-89.6149332999999 20.9277984999999 -1
2019-02-03,-89.6149342 20.9278048999999 -1
2019-02-03,-89.6149342 20.9278048999999 -1
2019-02-03,-89.6149291 20.9277998 -1
2019-02-03,-89.6149306 20.927799 -1
2019-02-03,-89.6149306 20.927799 -1
2019-02-03,-89.6149306 20.927799 -1
2019-02-03,-89.6149209 20.9277962 -1
2019-02-03,-89.6149138 20.9277947999999 -1
2019-02-03,-89.6149138 20.9277947999999 -1
2019-02-03,-89.6149138 20.9277947999999 -1
2019-02-03,-89.6149228 20.9277876 -1
2019-02-03,-89.6149267 20.9277871 -1
2019-02-03,-89.6149344999999 20.927799 -1
2019-02-03,-89.6149344999999 20.927799 -1
2019-02-03,-89.6149276 20.9277996999999 -1
2019-02-03,-89.6149228 20.9277977 -1
2019-02-03,-89.6149281 20.9277969999999 -1
2019-02-03,-89.6149399999999 20.9277741 -1
2019-02-03,-89.6148085 20.9277795999999 -1
2019-02-03,-89.6186189 20.9272663 0
2019-02-03,-89.6185277 20.927491 -1
2019-02-03,-89.6185277 20.927491 -1
2019-02-03,-89.6185273999999 20.9275061 0
2019-02-03,-89.6185273999999 20.9275061 0
2019-02-03,-89.6185309999999 20.927494 0
2019-02-03,-89.6185309999999 20.927494 0
2019-02-03,-89.6185309999999 20.927494 0
2019-02-03,-89.6185309999999 20.927494 0
2019-02-03,-89.6185309999999 20.927494 0
2019-02-03,-89.6185527999999 20.9274919999999 0
2019-02-03,-89.6185527999999 20.9274919999999 0
2019-02-03,-89.6185527999999 20.9274919999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.618567 20.9274916999999 0
2019-02-03,-89.6185302 20.9274932 0
2019-02-03,-89.6185302 20.9274932 0
2019-02-03,-89.6185302 20.9274932 0
2019-02-03,-89.6185302 20.9274932 0
2019-02-03,-89.6185302 20.9274932 0
2019-02-03,-89.6185398 20.9275009 0
2019-02-03,-89.6185398 20.9275009 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185498999999 20.9274956 0
2019-02-03,-89.6185505999999 20.9274912 0
2019-02-03,-89.6185505999999 20.9274912 0
2019-02-03,-89.6185505999999 20.9274912 0
2019-02-03,-89.6185505999999 20.9274912 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185181 20.9275049 0
2019-02-03,-89.6185280999999 20.9274988 0
2019-02-03,-89.6185280999999 20.9274988 0
2019-02-03,-89.6185280999999 20.9274988 0
2019-02-03,-89.6185280999999 20.9274988 0
2019-02-03,-89.6185280999999 20.9274988 0
2019-02-03,-89.6185280999999 20.9274965 0
2019-02-03,-89.6185280999999 20.9274965 0
2019-02-03,-89.6185280999999 20.9274965 0
2019-02-03,-89.6185280999999 20.9274965 0
2019-02-03,-89.6185173 20.9275041 0
2019-02-03,-89.6185173 20.9275041 0
2019-02-03,-89.6185173 20.9275041 0
2019-02-03,-89.6185173 20.9275041 0
2019-02-03,-89.6185173 20.9275041 0
2019-02-03,-89.6185173 20.9275041 0
2019-02-03,-89.6185173 20.9275041 0
2019-02-03,-89.6185173 20.9275041 0
2019-02-03,-89.6185173 20.9275041 0
2019-02-03,-89.6185173 20.9275041 0
2019-02-03,-89.6185173 20.9275041 0
